Age,Education,EducationNum,MaritalStatus,Relationship,Gender,CapitalGain,HoursPerWeek
17, 12th,8, Never-married, Own-child, Female,0,16
38, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
51, HS-grad,9, Married-civ-spouse, Husband, Male,7298,50
48, HS-grad,9, Married-civ-spouse, Husband, Male,0,42
63, Masters,14, Married-civ-spouse, Husband, Male,0,50
19, HS-grad,9, Never-married, Own-child, Female,0,40
73, Some-college,10, Married-civ-spouse, Wife, Female,20051,36
51, HS-grad,9, Divorced, Not-in-family, Female,0,43
38, Masters,14, Married-civ-spouse, Husband, Male,0,40
54, Some-college,10, Married-civ-spouse, Husband, Male,0,40
41, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
42, 7th-8th,4, Married-civ-spouse, Husband, Male,0,40
38, Some-college,10, Married-civ-spouse, Husband, Male,7688,40
23, Assoc-voc,11, Never-married, Not-in-family, Female,0,40
37, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,42
29, HS-grad,9, Married-civ-spouse, Husband, Male,0,45
33, 1st-4th,2, Married-civ-spouse, Not-in-family, Male,0,32
60, HS-grad,9, Divorced, Not-in-family, Male,4650,40
22, Bachelors,13, Never-married, Own-child, Male,0,20
35, 11th,7, Separated, Unmarried, Male,0,20
45, Assoc-voc,11, Divorced, Not-in-family, Female,0,40
30, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
35, HS-grad,9, Married-civ-spouse, Husband, Male,0,42
32, Assoc-voc,11, Divorced, Unmarried, Female,0,40
61, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,40
21, Some-college,10, Never-married, Unmarried, Female,0,35
21, Some-college,10, Never-married, Own-child, Female,0,20
26, Bachelors,13, Never-married, Not-in-family, Female,0,40
24, Bachelors,13, Married-civ-spouse, Other-relative, Male,0,40
47, Bachelors,13, Married-civ-spouse, Husband, Male,0,57
51, Assoc-acdm,12, Divorced, Not-in-family, Male,0,30
61, Bachelors,13, Divorced, Not-in-family, Female,0,12
67, Some-college,10, Widowed, Not-in-family, Female,0,25
49, HS-grad,9, Married-civ-spouse, Husband, Male,0,25
58, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,48
61, 7th-8th,4, Divorced, Unmarried, Female,0,40
36, HS-grad,9, Married-civ-spouse, Husband, Male,0,35
19, Some-college,10, Never-married, Other-relative, Male,0,40
43, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
21, Some-college,10, Never-married, Unmarried, Male,0,40
22, HS-grad,9, Separated, Unmarried, Female,0,40
33, Bachelors,13, Married-civ-spouse, Husband, Male,0,65
36, Bachelors,13, Never-married, Not-in-family, Female,0,50
37, Bachelors,13, Never-married, Not-in-family, Male,0,46
35, Assoc-acdm,12, Married-AF-spouse, Wife, Female,0,40
17, 10th,6, Never-married, Own-child, Male,0,30
37, HS-grad,9, Married-civ-spouse, Husband, Male,0,60
28, Some-college,10, Married-civ-spouse, Husband, Male,0,40
42, Some-college,10, Divorced, Not-in-family, Female,0,40
26, Some-college,10, Never-married, Other-relative, Female,0,65
32, Bachelors,13, Married-civ-spouse, Husband, Male,0,44
63, Some-college,10, Widowed, Unmarried, Female,0,43
22, Some-college,10, Never-married, Other-relative, Female,0,20
36, Some-college,10, Married-civ-spouse, Husband, Male,0,55
46, 7th-8th,4, Never-married, Own-child, Male,0,52
28, Some-college,10, Never-married, Own-child, Female,0,40
45, HS-grad,9, Never-married, Other-relative, Male,0,40
26, Bachelors,13, Never-married, Own-child, Female,0,40
59, 10th,6, Married-civ-spouse, Husband, Male,0,40
45, Some-college,10, Divorced, Not-in-family, Male,0,30
38, HS-grad,9, Divorced, Own-child, Female,0,40
32, Masters,14, Never-married, Own-child, Male,0,40
30, Assoc-acdm,12, Never-married, Unmarried, Female,0,36
41, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
35, Masters,14, Married-civ-spouse, Husband, Male,0,50
36, 1st-4th,2, Never-married, Other-relative, Female,0,40
51, Some-college,10, Married-civ-spouse, Wife, Female,0,10
45, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
55, 9th,5, Divorced, Unmarried, Female,99999,37
36, 7th-8th,4, Married-civ-spouse, Husband, Male,0,40
27, HS-grad,9, Divorced, Not-in-family, Female,0,45
62, Masters,14, Never-married, Not-in-family, Male,4650,40
29, Bachelors,13, Married-civ-spouse, Husband, Male,0,55
29, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
34, Bachelors,13, Never-married, Not-in-family, Male,0,40
25, Assoc-acdm,12, Never-married, Not-in-family, Male,0,55
37, HS-grad,9, Married-civ-spouse, Husband, Male,0,45
18, HS-grad,9, Never-married, Own-child, Male,0,25
24, Assoc-voc,11, Never-married, Own-child, Male,0,40
17, 12th,8, Never-married, Own-child, Female,0,30
35, Bachelors,13, Divorced, Not-in-family, Female,0,40
31, Assoc-voc,11, Separated, Unmarried, Female,0,32
29, Assoc-acdm,12, Never-married, Not-in-family, Male,0,60
37, 5th-6th,3, Married-civ-spouse, Husband, Male,0,40
49, Bachelors,13, Married-civ-spouse, Husband, Male,0,45
32, HS-grad,9, Married-civ-spouse, Husband, Male,0,45
39, Masters,14, Never-married, Not-in-family, Male,0,40
30, Assoc-voc,11, Never-married, Not-in-family, Male,0,40
56, 10th,6, Divorced, Unmarried, Female,0,45
28, Some-college,10, Never-married, Own-child, Male,0,40
43, Bachelors,13, Married-civ-spouse, Husband, Male,0,24
46, HS-grad,9, Married-civ-spouse, Husband, Male,0,60
60, Bachelors,13, Married-civ-spouse, Husband, Male,15024,45
37, Prof-school,15, Married-civ-spouse, Husband, Male,0,50
41, HS-grad,9, Divorced, Other-relative, Female,0,40
38, Some-college,10, Married-civ-spouse, Wife, Female,0,38
23, Some-college,10, Never-married, Own-child, Female,0,40
59, Some-college,10, Married-civ-spouse, Husband, Male,0,50
72, Masters,14, Never-married, Not-in-family, Male,2329,60
29, Assoc-voc,11, Never-married, Other-relative, Male,0,40
35, Bachelors,13, Married-civ-spouse, Husband, Male,0,60
24, Some-college,10, Married-civ-spouse, Husband, Male,0,15
22, HS-grad,9, Never-married, Unmarried, Female,0,40
24, HS-grad,9, Never-married, Own-child, Male,0,40
42, Bachelors,13, Married-civ-spouse, Husband, Male,7298,45
61, HS-grad,9, Divorced, Not-in-family, Female,0,40
25, HS-grad,9, Never-married, Not-in-family, Male,0,45
36, Bachelors,13, Married-civ-spouse, Wife, Male,0,60
34, Assoc-voc,11, Married-civ-spouse, Husband, Male,7688,40
45, Bachelors,13, Married-civ-spouse, Husband, Male,0,45
28, Some-college,10, Separated, Not-in-family, Male,0,40
27, Some-college,10, Never-married, Not-in-family, Female,0,60
44, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
47, Assoc-voc,11, Married-civ-spouse, Wife, Female,0,45
66, Preschool,1, Widowed, Other-relative, Female,0,40
33, HS-grad,9, Divorced, Unmarried, Female,0,45
30, HS-grad,9, Never-married, Own-child, Male,0,40
21, Some-college,10, Never-married, Not-in-family, Female,0,45
30, Bachelors,13, Married-civ-spouse, Husband, Male,3103,60
43, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
19, Some-college,10, Never-married, Other-relative, Female,0,40
50, 7th-8th,4, Married-civ-spouse, Husband, Male,0,65
17, 10th,6, Never-married, Own-child, Male,0,15
56, 7th-8th,4, Married-civ-spouse, Husband, Male,0,40
25, Some-college,10, Married-civ-spouse, Wife, Female,3103,40
47, Masters,14, Separated, Unmarried, Female,0,42
23, HS-grad,9, Married-civ-spouse, Husband, Male,0,45
19, Some-college,10, Never-married, Not-in-family, Female,0,25
32, HS-grad,9, Divorced, Unmarried, Female,0,80
52, HS-grad,9, Divorced, Not-in-family, Male,0,40
36, Some-college,10, Separated, Other-relative, Female,0,40
34, HS-grad,9, Divorced, Not-in-family, Male,0,40
32, 11th,7, Divorced, Own-child, Male,0,50
23, Some-college,10, Never-married, Other-relative, Female,0,40
20, 10th,6, Never-married, Other-relative, Male,0,35
17, 10th,6, Never-married, Own-child, Male,0,20
56, HS-grad,9, Married-civ-spouse, Husband, Male,3103,45
26, HS-grad,9, Divorced, Own-child, Female,0,40
34, Some-college,10, Married-civ-spouse, Wife, Female,7688,50
54, 1st-4th,2, Married-civ-spouse, Husband, Male,0,35
49, Assoc-acdm,12, Separated, Not-in-family, Female,2597,40
21, Assoc-voc,11, Never-married, Own-child, Female,0,40
44, Some-college,10, Never-married, Not-in-family, Female,0,40
26, Bachelors,13, Never-married, Not-in-family, Female,0,50
39, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
37, Some-college,10, Married-civ-spouse, Husband, Male,0,40
49, HS-grad,9, Divorced, Not-in-family, Male,0,32
45, HS-grad,9, Separated, Unmarried, Female,0,40
23, Some-college,10, Married-civ-spouse, Husband, Male,0,30
44, Bachelors,13, Never-married, Not-in-family, Female,0,45
37, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
44, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,54
30, Bachelors,13, Married-civ-spouse, Husband, Male,0,36
23, Bachelors,13, Never-married, Not-in-family, Female,0,40
44, HS-grad,9, Married-civ-spouse, Wife, Female,3103,40
38, HS-grad,9, Married-civ-spouse, Husband, Male,7688,70
32, Some-college,10, Married-civ-spouse, Husband, Male,5178,50
35, Prof-school,15, Married-civ-spouse, Husband, Male,7688,50
51, Masters,14, Married-civ-spouse, Husband, Male,7298,50
50, 10th,6, Married-civ-spouse, Husband, Male,0,40
38, HS-grad,9, Married-AF-spouse, Wife, Female,0,25
53, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
23, HS-grad,9, Never-married, Own-child, Male,0,40
44, Assoc-voc,11, Divorced, Not-in-family, Male,8614,40
23, Bachelors,13, Never-married, Not-in-family, Female,0,40
23, Assoc-acdm,12, Never-married, Own-child, Male,0,20
44, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
30, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
28, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
46, Some-college,10, Divorced, Not-in-family, Female,0,40
38, Bachelors,13, Separated, Not-in-family, Male,27828,45
26, Some-college,10, Never-married, Not-in-family, Female,0,37
39, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
28, Some-college,10, Never-married, Own-child, Male,0,40
43, Masters,14, Divorced, Unmarried, Female,0,40
30, Bachelors,13, Divorced, Not-in-family, Female,0,40
26, HS-grad,9, Married-civ-spouse, Husband, Male,0,45
28, Some-college,10, Never-married, Own-child, Male,0,24
49, Bachelors,13, Widowed, Unmarried, Female,1506,35
20, Some-college,10, Never-married, Own-child, Female,0,30
49, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
18, 12th,8, Never-married, Own-child, Female,0,8
61, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
26, HS-grad,9, Married-civ-spouse, Husband, Male,0,48
66, Bachelors,13, Widowed, Not-in-family, Male,0,12
68, Masters,14, Never-married, Not-in-family, Female,3273,40
28, 10th,6, Never-married, Unmarried, Female,0,15
26, Bachelors,13, Never-married, Not-in-family, Female,0,40
46, Some-college,10, Married-civ-spouse, Husband, Male,0,48
35, HS-grad,9, Never-married, Own-child, Male,0,40
40, HS-grad,9, Separated, Not-in-family, Female,0,40
31, Some-college,10, Never-married, Not-in-family, Male,0,45
52, HS-grad,9, Widowed, Not-in-family, Male,0,40
25, HS-grad,9, Never-married, Own-child, Female,114,40
47, Bachelors,13, Married-civ-spouse, Husband, Male,0,48
33, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
17, 11th,7, Never-married, Own-child, Male,0,25
26, HS-grad,9, Married-civ-spouse, Husband, Male,0,45
25, HS-grad,9, Never-married, Other-relative, Male,0,40
33, Masters,14, Married-civ-spouse, Husband, Male,7298,45
27, Some-college,10, Separated, Unmarried, Female,0,20
48, HS-grad,9, Married-civ-spouse, Husband, Male,7298,40
40, Bachelors,13, Never-married, Own-child, Male,0,40
24, Bachelors,13, Never-married, Own-child, Male,0,40
55, Bachelors,13, Married-civ-spouse, Husband, Male,0,35
56, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
25, Assoc-acdm,12, Never-married, Not-in-family, Male,0,30
36, Some-college,10, Married-civ-spouse, Husband, Male,0,50
37, HS-grad,9, Married-civ-spouse, Husband, Male,0,44
36, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
25, Bachelors,13, Married-civ-spouse, Husband, Male,0,60
35, Assoc-voc,11, Never-married, Own-child, Male,0,40
33, 11th,7, Never-married, Own-child, Male,0,40
31, Some-college,10, Never-married, Not-in-family, Male,0,46
49, Some-college,10, Married-civ-spouse, Husband, Male,0,22
40, HS-grad,9, Married-civ-spouse, Husband, Male,0,60
27, Some-college,10, Widowed, Unmarried, Female,0,40
38, 12th,8, Never-married, Not-in-family, Female,0,50
40, Bachelors,13, Married-spouse-absent, Not-in-family, Male,0,40
42, Assoc-voc,11, Divorced, Not-in-family, Female,0,30
51, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
27, Bachelors,13, Never-married, Own-child, Female,0,50
40, 10th,6, Never-married, Unmarried, Female,0,40
24, HS-grad,9, Never-married, Not-in-family, Female,0,40
38, Bachelors,13, Married-civ-spouse, Husband, Male,0,60
52, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
32, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,50
33, Assoc-voc,11, Separated, Not-in-family, Female,0,40
21, HS-grad,9, Never-married, Own-child, Male,0,40
27, Some-college,10, Never-married, Not-in-family, Male,0,50
31, HS-grad,9, Divorced, Not-in-family, Male,0,50
29, Masters,14, Married-civ-spouse, Wife, Female,0,40
49, 5th-6th,3, Married-civ-spouse, Husband, Male,0,40
46, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
37, 11th,7, Married-civ-spouse, Husband, Male,0,40
37, Some-college,10, Married-civ-spouse, Husband, Male,0,40
31, Some-college,10, Never-married, Unmarried, Female,0,35
36, HS-grad,9, Married-civ-spouse, Wife, Female,0,40
52, 10th,6, Married-civ-spouse, Husband, Male,0,45
40, Some-college,10, Divorced, Not-in-family, Male,0,60
21, HS-grad,9, Married-spouse-absent, Other-relative, Female,0,60
63, 10th,6, Separated, Not-in-family, Male,0,40
30, HS-grad,9, Never-married, Not-in-family, Female,0,40
30, Bachelors,13, Married-civ-spouse, Husband, Male,0,20
50, Bachelors,13, Married-civ-spouse, Husband, Male,0,60
41, Masters,14, Married-civ-spouse, Husband, Male,0,45
23, HS-grad,9, Separated, Unmarried, Female,0,48
52, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
46, Assoc-voc,11, Divorced, Unmarried, Female,0,40
26, Some-college,10, Married-civ-spouse, Wife, Female,0,42
30, Some-college,10, Married-civ-spouse, Husband, Male,0,40
23, Some-college,10, Divorced, Not-in-family, Male,0,50
39, HS-grad,9, Married-civ-spouse, Husband, Male,0,55
38, Some-college,10, Divorced, Unmarried, Female,0,20
47, Bachelors,13, Married-civ-spouse, Husband, Male,4064,60
20, Some-college,10, Never-married, Own-child, Male,0,35
35, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
32, 11th,7, Divorced, Unmarried, Female,0,15
32, 10th,6, Never-married, Unmarried, Male,0,40
27, Some-college,10, Never-married, Own-child, Female,0,30
26, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
47, Prof-school,15, Married-civ-spouse, Husband, Male,0,45
23, Some-college,10, Never-married, Own-child, Female,0,40
65, HS-grad,9, Divorced, Unmarried, Female,0,25
40, Some-college,10, Divorced, Not-in-family, Male,0,45
43, Bachelors,13, Divorced, Not-in-family, Male,0,35
32, 11th,7, Married-civ-spouse, Husband, Male,0,40
42, 11th,7, Divorced, Unmarried, Male,1506,50
41, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
30, Some-college,10, Never-married, Not-in-family, Female,0,40
20, Some-college,10, Never-married, Own-child, Male,0,30
42, Doctorate,16, Married-civ-spouse, Husband, Male,0,50
24, Assoc-acdm,12, Never-married, Own-child, Male,0,40
43, Bachelors,13, Divorced, Not-in-family, Female,0,50
28, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
35, HS-grad,9, Never-married, Not-in-family, Female,0,40
34, HS-grad,9, Married-civ-spouse, Husband, Male,0,55
35, HS-grad,9, Never-married, Own-child, Male,0,40
30, Masters,14, Never-married, Not-in-family, Female,0,40
27, Bachelors,13, Never-married, Own-child, Male,0,38
61, HS-grad,9, Never-married, Not-in-family, Female,0,40
18, 5th-6th,3, Never-married, Other-relative, Male,0,40
31, Bachelors,13, Divorced, Not-in-family, Male,0,60
20, HS-grad,9, Never-married, Not-in-family, Female,0,40
35, 12th,8, Married-civ-spouse, Husband, Male,0,40
51, HS-grad,9, Never-married, Not-in-family, Male,0,40
43, Some-college,10, Married-civ-spouse, Husband, Male,7688,40
18, 11th,7, Never-married, Own-child, Male,0,20
55, Prof-school,15, Married-civ-spouse, Husband, Male,99999,40
59, HS-grad,9, Widowed, Not-in-family, Female,0,40
21, HS-grad,9, Never-married, Own-child, Female,0,40
22, 10th,6, Never-married, Own-child, Female,0,40
21, HS-grad,9, Never-married, Own-child, Female,0,40
61, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
64, 5th-6th,3, Divorced, Not-in-family, Male,0,40
63, HS-grad,9, Never-married, Not-in-family, Male,0,40
23, Bachelors,13, Never-married, Own-child, Female,0,30
40, HS-grad,9, Married-civ-spouse, Wife, Female,7298,40
17, 10th,6, Never-married, Own-child, Female,0,12
24, Bachelors,13, Never-married, Own-child, Female,0,40
30, Prof-school,15, Married-civ-spouse, Wife, Female,0,45
29, Masters,14, Never-married, Not-in-family, Male,0,60
52, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
38, Bachelors,13, Never-married, Not-in-family, Female,0,45
43, Masters,14, Divorced, Not-in-family, Female,0,50
61, Some-college,10, Widowed, Other-relative, Female,0,40
38, Bachelors,13, Married-civ-spouse, Husband, Male,15024,65
51, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
40, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
19, Some-college,10, Never-married, Own-child, Female,0,20
28, 7th-8th,4, Married-civ-spouse, Husband, Male,0,40
59, Some-college,10, Married-civ-spouse, Husband, Male,0,40
31, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
30, Assoc-acdm,12, Never-married, Not-in-family, Male,0,48
33, Assoc-voc,11, Separated, Not-in-family, Male,0,42
20, Some-college,10, Never-married, Own-child, Female,0,10
35, HS-grad,9, Married-civ-spouse, Wife, Female,0,40
27, 11th,7, Never-married, Not-in-family, Male,0,45
40, Bachelors,13, Married-civ-spouse, Husband, Male,0,46
34, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,40
38, Some-college,10, Never-married, Own-child, Female,0,25
28, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
65, Some-college,10, Married-civ-spouse, Husband, Male,0,27
61, Some-college,10, Never-married, Own-child, Male,0,16
18, 11th,7, Never-married, Own-child, Female,0,25
45, Bachelors,13, Divorced, Unmarried, Female,0,40
25, Some-college,10, Married-civ-spouse, Husband, Male,0,50
48, Prof-school,15, Divorced, Not-in-family, Male,0,13
19, Some-college,10, Never-married, Not-in-family, Female,0,40
43, Bachelors,13, Never-married, Not-in-family, Female,0,50
54, Bachelors,13, Married-civ-spouse, Husband, Male,0,45
25, Assoc-voc,11, Never-married, Not-in-family, Female,4865,40
30, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,40
35, HS-grad,9, Divorced, Unmarried, Female,0,40
26, Some-college,10, Married-civ-spouse, Husband, Male,0,18
61, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
54, HS-grad,9, Divorced, Unmarried, Male,0,32
50, 12th,8, Married-civ-spouse, Husband, Male,0,40
32, 9th,5, Separated, Unmarried, Female,0,40
34, HS-grad,9, Divorced, Not-in-family, Female,0,25
36, HS-grad,9, Never-married, Not-in-family, Male,0,40
50, Some-college,10, Married-civ-spouse, Husband, Male,0,40
28, 11th,7, Married-civ-spouse, Husband, Male,0,40
22, HS-grad,9, Never-married, Own-child, Female,0,19
58, 11th,7, Married-civ-spouse, Husband, Male,0,20
27, 5th-6th,3, Never-married, Not-in-family, Male,0,75
62, Bachelors,13, Married-civ-spouse, Husband, Male,0,38
41, Masters,14, Married-civ-spouse, Wife, Female,0,45
28, Some-college,10, Married-civ-spouse, Husband, Male,0,45
33, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
54, Bachelors,13, Married-civ-spouse, Husband, Male,0,45
19, Some-college,10, Never-married, Own-child, Female,0,25
34, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
40, Bachelors,13, Never-married, Not-in-family, Female,0,40
22, 11th,7, Never-married, Unmarried, Female,0,30
17, 11th,7, Never-married, Own-child, Male,0,15
55, Some-college,10, Divorced, Not-in-family, Female,0,20
26, 5th-6th,3, Married-civ-spouse, Husband, Male,0,40
44, Bachelors,13, Never-married, Not-in-family, Male,0,48
54, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
42, HS-grad,9, Divorced, Unmarried, Male,0,40
26, HS-grad,9, Never-married, Not-in-family, Male,0,70
39, 5th-6th,3, Married-civ-spouse, Husband, Male,0,40
34, Bachelors,13, Never-married, Not-in-family, Male,0,40
59, HS-grad,9, Divorced, Not-in-family, Male,0,40
20, HS-grad,9, Never-married, Own-child, Male,0,50
34, Some-college,10, Married-civ-spouse, Husband, Male,0,45
51, HS-grad,9, Married-civ-spouse, Husband, Male,0,20
34, Some-college,10, Married-civ-spouse, Husband, Male,0,40
47, Bachelors,13, Separated, Unmarried, Female,0,50
38, HS-grad,9, Separated, Not-in-family, Male,0,60
45, Bachelors,13, Married-civ-spouse, Wife, Female,5178,40
23, Some-college,10, Never-married, Not-in-family, Female,0,35
34, Some-college,10, Married-civ-spouse, Husband, Male,0,48
22, 12th,8, Never-married, Not-in-family, Male,0,40
31, HS-grad,9, Never-married, Other-relative, Male,0,40
50, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
19, 1st-4th,2, Never-married, Other-relative, Male,0,52
28, Bachelors,13, Married-civ-spouse, Wife, Female,15024,45
23, HS-grad,9, Never-married, Not-in-family, Female,0,50
35, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
28, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
27, Some-college,10, Never-married, Own-child, Male,0,30
27, HS-grad,9, Divorced, Not-in-family, Male,0,40
25, 10th,6, Married-civ-spouse, Wife, Female,0,40
33, HS-grad,9, Never-married, Unmarried, Male,0,40
36, Some-college,10, Never-married, Not-in-family, Female,0,40
30, 7th-8th,4, Married-civ-spouse, Husband, Male,0,48
23, Some-college,10, Married-civ-spouse, Wife, Female,0,47
36, 5th-6th,3, Married-spouse-absent, Other-relative, Male,0,32
29, Bachelors,13, Never-married, Not-in-family, Female,0,45
19, 12th,8, Never-married, Not-in-family, Male,0,40
20, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
22, Assoc-voc,11, Never-married, Not-in-family, Female,0,40
34, Some-college,10, Married-civ-spouse, Husband, Male,0,55
60, Some-college,10, Married-civ-spouse, Husband, Male,0,40
19, 11th,7, Never-married, Not-in-family, Male,0,40
36, HS-grad,9, Never-married, Other-relative, Male,0,50
25, HS-grad,9, Never-married, Own-child, Male,0,40
49, 7th-8th,4, Divorced, Not-in-family, Male,0,70
50, 11th,7, Divorced, Unmarried, Female,0,40
44, Assoc-acdm,12, Divorced, Not-in-family, Female,0,43
33, Some-college,10, Married-civ-spouse, Husband, Male,0,20
56, Some-college,10, Married-civ-spouse, Husband, Male,0,45
23, Bachelors,13, Never-married, Own-child, Male,0,42
21, Some-college,10, Never-married, Own-child, Female,0,10
67, 7th-8th,4, Married-civ-spouse, Husband, Male,0,24
59, 7th-8th,4, Married-civ-spouse, Husband, Male,0,40
51, 11th,7, Widowed, Unmarried, Female,0,40
30, HS-grad,9, Separated, Unmarried, Female,0,29
42, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
26, Bachelors,13, Never-married, Not-in-family, Male,0,40
47, Assoc-voc,11, Married-civ-spouse, Husband, Male,4064,40
27, 11th,7, Separated, Other-relative, Male,0,40
51, Masters,14, Married-civ-spouse, Husband, Male,0,50
46, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
20, Some-college,10, Never-married, Own-child, Male,0,40
30, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
19, HS-grad,9, Never-married, Own-child, Female,0,20
30, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
26, HS-grad,9, Married-civ-spouse, Husband, Male,0,96
53, HS-grad,9, Married-civ-spouse, Husband, Male,0,60
24, Some-college,10, Separated, Own-child, Male,0,54
36, HS-grad,9, Divorced, Unmarried, Female,0,50
39, Masters,14, Married-civ-spouse, Husband, Male,0,50
53, HS-grad,9, Divorced, Unmarried, Male,0,32
36, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
29, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
60, 9th,5, Married-civ-spouse, Husband, Male,0,49
58, HS-grad,9, Widowed, Not-in-family, Male,0,38
35, Some-college,10, Married-civ-spouse, Husband, Male,7688,38
37, Some-college,10, Married-civ-spouse, Husband, Male,0,50
47, 11th,7, Divorced, Not-in-family, Female,0,38
23, Bachelors,13, Never-married, Own-child, Female,0,40
55, HS-grad,9, Separated, Not-in-family, Male,4865,45
49, 11th,7, Married-civ-spouse, Wife, Female,0,40
39, Assoc-voc,11, Married-civ-spouse, Husband, Male,5178,40
23, HS-grad,9, Never-married, Own-child, Male,0,40
19, Some-college,10, Never-married, Own-child, Female,0,12
44, Masters,14, Married-civ-spouse, Husband, Male,0,40
25, Assoc-voc,11, Never-married, Unmarried, Female,0,40
35, Assoc-voc,11, Divorced, Own-child, Male,0,40
48, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,40
48, Some-college,10, Divorced, Own-child, Male,2176,40
44, HS-grad,9, Divorced, Unmarried, Female,0,40
18, 12th,8, Never-married, Own-child, Male,0,20
24, Bachelors,13, Never-married, Own-child, Male,2202,30
27, Bachelors,13, Married-civ-spouse, Husband, Male,0,45
39, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,40
34, Masters,14, Married-civ-spouse, Husband, Male,0,40
38, Masters,14, Married-civ-spouse, Husband, Male,99999,65
59, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
44, Some-college,10, Married-civ-spouse, Husband, Male,0,60
35, Bachelors,13, Never-married, Own-child, Male,0,40
52, HS-grad,9, Married-civ-spouse, Husband, Male,3781,40
30, Some-college,10, Never-married, Own-child, Male,3325,50
23, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
43, HS-grad,9, Never-married, Unmarried, Female,8614,43
61, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
38, HS-grad,9, Never-married, Unmarried, Female,0,35
68, 10th,6, Married-civ-spouse, Husband, Male,0,16
41, Masters,14, Never-married, Not-in-family, Male,27828,50
19, HS-grad,9, Divorced, Not-in-family, Female,0,40
31, 11th,7, Married-spouse-absent, Not-in-family, Male,0,40
32, Bachelors,13, Never-married, Not-in-family, Female,0,40
23, Bachelors,13, Never-married, Own-child, Female,0,30
44, Bachelors,13, Never-married, Not-in-family, Female,0,45
24, HS-grad,9, Married-civ-spouse, Husband, Male,0,60
34, HS-grad,9, Married-civ-spouse, Husband, Male,0,60
17, 11th,7, Never-married, Own-child, Male,0,12
61, Masters,14, Married-civ-spouse, Husband, Male,0,45
45, Bachelors,13, Never-married, Not-in-family, Male,0,40
22, Assoc-voc,11, Never-married, Own-child, Female,0,40
49, Some-college,10, Married-civ-spouse, Husband, Male,0,40
39, Assoc-acdm,12, Widowed, Unmarried, Female,0,45
34, Some-college,10, Never-married, Other-relative, Female,0,40
